State,District,Year,Quater,Registered_users,App_opens
manipur,imphal east district,2022,1,81134,1040166
manipur,thoubal district,2022,1,38088,521538
manipur,kakching district,2022,1,17014,331592
manipur,jiribam district,2022,1,6842,373094
manipur,ukhrul district,2022,1,12728,1325142
manipur,tamenglong district,2022,1,10719,2895585
manipur,kamjong district,2022,1,2128,830279
manipur,chandel district,2022,1,8724,1216929
manipur,bishnupur district,2022,1,36514,1296613
manipur,senapati district,2022,1,2286,5363948
manipur,pherzawl district,2022,1,918,309373
manipur,churachandpur district,2022,1,31533,2171488
manipur,tengnoupal district,2022,1,8027,930673
manipur,imphal west district,2022,1,125131,1240919
manipur,kangpokpi district,2022,2,27002,2652308
manipur,noney district,2022,2,4807,782172
manipur,imphal east district,2022,2,85559,1009956
manipur,thoubal district,2022,2,40196,729093
manipur,kakching district,2022,2,18011,298365
manipur,jiribam district,2022,2,7232,574516
manipur,ukhrul district,2022,2,13435,1538651
manipur,tamenglong district,2022,2,11310,2791772
manipur,kamjong district,2022,2,2243,651682
manipur,chandel district,2022,2,9201,1642357
manipur,bishnupur district,2022,2,38512,1216775
manipur,senapati district,2022,2,2402,7596610
manipur,pherzawl district,2022,2,964,283123
manipur,churachandpur district,2022,2,33293,1675207
manipur,tengnoupal district,2022,2,8495,1241856
manipur,imphal west district,2022,2,131901,1552457
manipur,kangpokpi district,2022,3,28377,2498405
manipur,noney district,2022,3,4992,776128
manipur,imphal east district,2022,3,90100,1520203
manipur,thoubal district,2022,3,42321,605201
manipur,kakching district,2022,3,18979,463388
manipur,jiribam district,2022,3,7633,390013
manipur,ukhrul district,2022,3,14002,1741319
manipur,tamenglong district,2022,3,11830,1854644
manipur,kamjong district,2022,3,2326,588199
manipur,chandel district,2022,3,9647,1296492
manipur,bishnupur district,2022,3,40486,1279672
manipur,senapati district,2022,3,2492,8069839
manipur,pherzawl district,2022,3,992,549638
manipur,churachandpur district,2022,3,35081,1521481
manipur,tengnoupal district,2022,3,8913,1270292
manipur,imphal west district,2022,3,138892,1586429
manipur,kangpokpi district,2022,4,29563,997497
manipur,noney district,2022,4,5121,153249
manipur,imphal east district,2022,4,94344,2264733
manipur,thoubal district,2022,4,44264,1137408
manipur,kakching district,2022,4,19797,442534
manipur,jiribam district,2022,4,8001,231713
manipur,ukhrul district,2022,4,14415,369769
manipur,tamenglong district,2022,4,12297,355040
manipur,kamjong district,2022,4,2341,96400
manipur,chandel district,2022,4,9973,371016
manipur,bishnupur district,2022,4,42189,976227
manipur,senapati district,2022,4,2553,489136
manipur,pherzawl district,2022,4,995,27901
manipur,churachandpur district,2022,4,36722,715234
manipur,tengnoupal district,2022,4,9295,356200
manipur,imphal west district,2022,4,145422,3478675
manipur,kangpokpi district,2023,1,30917,3790975
manipur,noney district,2023,1,5349,1387390
manipur,imphal east district,2023,1,98499,1036986
manipur,thoubal district,2023,1,46248,522679
manipur,kakching district,2023,1,20700,193416
manipur,jiribam district,2023,1,8381,1001353
manipur,ukhrul district,2023,1,15024,1662739
manipur,tamenglong district,2023,1,12843,2800286
manipur,kamjong district,2023,1,2411,903645
manipur,chandel district,2023,1,10406,1538087
manipur,bishnupur district,2023,1,44031,1311460
manipur,senapati district,2023,1,2658,8444325
manipur,pherzawl district,2023,1,1020,401858
manipur,churachandpur district,2023,1,38361,1887069
manipur,tengnoupal district,2023,1,9712,1181144
manipur,imphal west district,2023,1,151777,1355662
manipur,kangpokpi district,2023,2,32306,1285640
manipur,noney district,2023,2,5653,441243
manipur,imphal east district,2023,2,102530,491362
manipur,thoubal district,2023,2,48169,296300
manipur,kakching district,2023,2,21613,71039
manipur,jiribam district,2023,2,8764,382675
manipur,ukhrul district,2023,2,15758,1072575
manipur,tamenglong district,2023,2,13463,1365881
manipur,kamjong district,2023,2,2579,244539
manipur,chandel district,2023,2,10941,450475
manipur,bishnupur district,2023,2,46010,653220
manipur,senapati district,2023,2,2804,5262391
manipur,pherzawl district,2023,2,1095,344045
manipur,churachandpur district,2023,2,40043,864723
manipur,tengnoupal district,2023,2,10160,283610
manipur,imphal west district,2023,2,157911,566319
manipur,kangpokpi district,2023,3,33690,2191474
manipur,noney district,2023,3,5895,363301
manipur,imphal east district,2023,3,106699,944295
manipur,thoubal district,2023,3,50179,493710
manipur,kakching district,2023,3,22516,261506
manipur,jiribam district,2023,3,9171,357376
manipur,ukhrul district,2023,3,16460,711315
manipur,tamenglong district,2023,3,14077,1573118
manipur,kamjong district,2023,3,2698,281983
manipur,chandel district,2023,3,11414,1374766
manipur,bishnupur district,2023,3,47895,827371
manipur,senapati district,2023,3,2937,6491936
manipur,pherzawl district,2023,3,1163,556141
manipur,churachandpur district,2023,3,41799,1311115
manipur,tengnoupal district,2023,3,10629,312756
manipur,imphal west district,2023,3,164350,2642132
manipur,kangpokpi district,2023,4,35090,1362219
manipur,noney district,2023,4,6176,242644
manipur,imphal east district,2023,4,111164,4974080
manipur,thoubal district,2023,4,52303,2600896
manipur,kakching district,2023,4,23493,936346
manipur,jiribam district,2023,4,9525,372203
manipur,ukhrul district,2023,4,17147,1307670
manipur,tamenglong district,2023,4,14662,620563
manipur,kamjong district,2023,4,2814,59860
manipur,chandel district,2023,4,11910,429736
manipur,bishnupur district,2023,4,49929,2066812
manipur,senapati district,2023,4,3070,1178965
manipur,pherzawl district,2023,4,1232,51083
manipur,churachandpur district,2023,4,43539,1262277
manipur,tengnoupal district,2023,4,11055,457005
manipur,imphal west district,2023,4,171021,7629186
meghalaya,north garo hills district,2018,1,254,0
meghalaya,south west khasi hills district,2018,1,55,0
meghalaya,west garo hills district,2018,1,3671,0
meghalaya,south garo hills district,2018,1,343,0
meghalaya,east jaintia hills district,2018,1,1419,0
meghalaya,south west garo hills district,2018,1,299,0
meghalaya,east khasi hills district,2018,1,9310,0
meghalaya,east garo hills district,2018,1,236,0
meghalaya,ribhoi district,2018,1,1891,0
meghalaya,west jaintia hills district,2018,1,736,0
meghalaya,west khasi hills district,2018,1,299,0
meghalaya,north garo hills district,2018,2,445,0
meghalaya,south west khasi hills district,2018,2,110,0
meghalaya,west garo hills district,2018,2,5289,0
meghalaya,south garo hills district,2018,2,530,0
meghalaya,east jaintia hills district,2018,2,2051,0
meghalaya,south west garo hills district,2018,2,485,0
meghalaya,east khasi hills district,2018,2,12907,0
meghalaya,east garo hills district,2018,2,437,0
meghalaya,ribhoi district,2018,2,2869,0
meghalaya,west jaintia hills district,2018,2,1023,0
meghalaya,west khasi hills district,2018,2,472,0
meghalaya,north garo hills district,2018,3,737,0
meghalaya,south west khasi hills district,2018,3,177,0
meghalaya,west garo hills district,2018,3,7529,0
meghalaya,south garo hills district,2018,3,821,0
meghalaya,east jaintia hills district,2018,3,2886,0
meghalaya,south west garo hills district,2018,3,810,0
meghalaya,east khasi hills district,2018,3,17543,0
meghalaya,east garo hills district,2018,3,694,0
meghalaya,ribhoi district,2018,3,3889,0
meghalaya,west jaintia hills district,2018,3,1465,0
meghalaya,west khasi hills district,2018,3,730,0
meghalaya,north garo hills district,2018,4,1092,0
meghalaya,south west khasi hills district,2018,4,253,0
meghalaya,west garo hills district,2018,4,10445,0
meghalaya,south garo hills district,2018,4,1057,0
meghalaya,east jaintia hills district,2018,4,3735,0
meghalaya,south west garo hills district,2018,4,1115,0
meghalaya,east khasi hills district,2018,4,22845,0
meghalaya,east garo hills district,2018,4,1067,0
meghalaya,ribhoi district,2018,4,5207,0
meghalaya,west jaintia hills district,2018,4,1861,0
meghalaya,west khasi hills district,2018,4,957,0
meghalaya,north garo hills district,2019,1,1482,0
meghalaya,south west khasi hills district,2019,1,329,0
meghalaya,west garo hills district,2019,1,12932,0
meghalaya,south garo hills district,2019,1,1296,0
meghalaya,east jaintia hills district,2019,1,4643,0
meghalaya,south west garo hills district,2019,1,1434,0
meghalaya,east khasi hills district,2019,1,27937,0
meghalaya,east garo hills district,2019,1,1424,0
meghalaya,ribhoi district,2019,1,6543,0
meghalaya,west jaintia hills district,2019,1,2276,0
meghalaya,west khasi hills district,2019,1,1191,0
meghalaya,north garo hills district,2019,2,1965,8905
meghalaya,south west khasi hills district,2019,2,448,2506
meghalaya,west garo hills district,2019,2,15673,72876
meghalaya,south garo hills district,2019,2,1640,7558
meghalaya,east jaintia hills district,2019,2,5580,38147
meghalaya,south west garo hills district,2019,2,1902,9442
meghalaya,east khasi hills district,2019,2,33377,175058
meghalaya,east garo hills district,2019,2,1855,9573
meghalaya,ribhoi district,2019,2,7894,51958
meghalaya,west jaintia hills district,2019,2,2846,11316
meghalaya,west khasi hills district,2019,2,1566,8425
meghalaya,north garo hills district,2019,3,2403,32901
meghalaya,south west khasi hills district,2019,3,521,10278
meghalaya,west garo hills district,2019,3,18509,258510
meghalaya,south garo hills district,2019,3,2020,27451
meghalaya,east jaintia hills district,2019,3,6371,131205
meghalaya,south west garo hills district,2019,3,2306,36115
meghalaya,east khasi hills district,2019,3,38761,608108
meghalaya,east garo hills district,2019,3,2313,32036
meghalaya,ribhoi district,2019,3,9007,185794
meghalaya,west jaintia hills district,2019,3,3346,38914
meghalaya,west khasi hills district,2019,3,1838,26502
meghalaya,north garo hills district,2019,4,2871,39381
meghalaya,south west khasi hills district,2019,4,619,12271
meghalaya,west garo hills district,2019,4,21300,279541
meghalaya,south garo hills district,2019,4,2434,30886
meghalaya,east jaintia hills district,2019,4,7343,145362
meghalaya,south west garo hills district,2019,4,2757,41158
meghalaya,east khasi hills district,2019,4,43484,626975
meghalaya,east garo hills district,2019,4,2788,37883
meghalaya,ribhoi district,2019,4,10308,204050
meghalaya,west jaintia hills district,2019,4,3946,47102
meghalaya,west khasi hills district,2019,4,2180,25933
meghalaya,north garo hills district,2020,1,3311,45211
meghalaya,south west khasi hills district,2020,1,724,14636
meghalaya,west garo hills district,2020,1,24124,338577
meghalaya,south garo hills district,2020,1,2810,43923
meghalaya,east jaintia hills district,2020,1,8368,174603
meghalaya,south west garo hills district,2020,1,3234,50775
meghalaya,east khasi hills district,2020,1,49251,671640
meghalaya,east garo hills district,2020,1,3251,47574
meghalaya,ribhoi district,2020,1,11689,234367
meghalaya,west jaintia hills district,2020,1,4530,59509
meghalaya,west khasi hills district,2020,1,2522,35396
meghalaya,north garo hills district,2020,2,4318,75310
meghalaya,south west khasi hills district,2020,2,934,21859
meghalaya,west garo hills district,2020,2,29492,479767
meghalaya,south garo hills district,2020,2,3590,61880
meghalaya,east jaintia hills district,2020,2,9695,208825
meghalaya,south west garo hills district,2020,2,4266,89389
meghalaya,east khasi hills district,2020,2,57322,821770
meghalaya,east garo hills district,2020,2,4132,73258
meghalaya,ribhoi district,2020,2,13550,231180
meghalaya,west jaintia hills district,2020,2,5717,87706
meghalaya,west khasi hills district,2020,2,3195,54309
meghalaya,north garo hills district,2020,3,5242,81708
meghalaya,south west khasi hills district,2020,3,1169,22236
meghalaya,west garo hills district,2020,3,34201,541797
meghalaya,south garo hills district,2020,3,4370,72019
meghalaya,east jaintia hills district,2020,3,11084,213957
meghalaya,south west garo hills district,2020,3,5082,86439
meghalaya,east khasi hills district,2020,3,65268,878005
meghalaya,east garo hills district,2020,3,5002,81354
meghalaya,ribhoi district,2020,3,15427,256534
meghalaya,west jaintia hills district,2020,3,6997,95731
meghalaya,west khasi hills district,2020,3,3899,54754
meghalaya,north garo hills district,2020,4,5914,92098
meghalaya,south west khasi hills district,2020,4,1364,26083
meghalaya,west garo hills district,2020,4,37988,606770
meghalaya,south garo hills district,2020,4,5006,78371
meghalaya,east jaintia hills district,2020,4,12337,244254
meghalaya,south west garo hills district,2020,4,5772,90481
meghalaya,east khasi hills district,2020,4,72639,1022983
meghalaya,east garo hills district,2020,4,5777,92633
meghalaya,ribhoi district,2020,4,17198,324447
meghalaya,west jaintia hills district,2020,4,7968,105256
meghalaya,west khasi hills district,2020,4,4484,62541
meghalaya,north garo hills district,2021,1,6392,87414
meghalaya,south west khasi hills district,2021,1,1479,25803
meghalaya,west garo hills district,2021,1,40993,624759
meghalaya,south garo hills district,2021,1,5439,81330
meghalaya,east jaintia hills district,2021,1,13460,304466
meghalaya,south west garo hills district,2021,1,6276,81312
meghalaya,east khasi hills district,2021,1,78429,1079909
meghalaya,east garo hills district,2021,1,6237,84371
meghalaya,ribhoi district,2021,1,18641,402509
meghalaya,west jaintia hills district,2021,1,8665,98578
meghalaya,west khasi hills district,2021,1,4858,68575
meghalaya,north garo hills district,2021,2,6951,373360
meghalaya,south west khasi hills district,2021,2,1616,186895
meghalaya,west garo hills district,2021,2,44151,1729335
meghalaya,south garo hills district,2021,2,5922,423241
meghalaya,east jaintia hills district,2021,2,14530,750075
meghalaya,south west garo hills district,2021,2,6835,368339
meghalaya,east khasi hills district,2021,2,84124,1511469
meghalaya,east garo hills district,2021,2,6754,388838
meghalaya,ribhoi district,2021,2,20098,773596
meghalaya,west jaintia hills district,2021,2,9409,426978
meghalaya,west khasi hills district,2021,2,5296,358678
meghalaya,north garo hills district,2021,3,7584,514829
meghalaya,south west khasi hills district,2021,3,1802,266385
meghalaya,west garo hills district,2021,3,47869,2349399
meghalaya,south garo hills district,2021,3,6442,552240
meghalaya,east jaintia hills district,2021,3,15847,986899
meghalaya,south west garo hills district,2021,3,7531,527856
meghalaya,east khasi hills district,2021,3,90505,2044296
meghalaya,east garo hills district,2021,3,7389,652951
meghalaya,ribhoi district,2021,3,21875,973925
meghalaya,west jaintia hills district,2021,3,10337,591674
meghalaya,west khasi hills district,2021,3,5884,492502
meghalaya,north garo hills district,2021,4,8212,217752
meghalaya,south west khasi hills district,2021,4,1986,47102
meghalaya,west garo hills district,2021,4,51617,1414661
meghalaya,south garo hills district,2021,4,7005,153237
meghalaya,east jaintia hills district,2021,4,17115,672885
